sets,artist,venue,month,day,year,song_num
Can't Remember to Forget You,Shakira,"Palais am Funkturm, Berlin, Germany",Mar,27,2014,1
Hips Don't Lie,Shakira,"Rockefeller Plaza, New York, NY, USA",Mar,26,2014,1
Empire,Shakira,"Rockefeller Plaza, New York, NY, USA",Mar,26,2014,2
Can't Remember to Forget You,Shakira,"Rockefeller Plaza, New York, NY, USA",Mar,26,2014,3
Empire,Shakira,"The Tonight Show Starring Jimmy Fallon, New York, NY, USA",Mar,25,2014,1
Inevitable,Shakira,"iHeartRadio Theater, Burbank, CA, USA",Mar,24,2014,1
Empire,Shakira,"iHeartRadio Theater, Burbank, CA, USA",Mar,24,2014,2
Can't Remember to Forget You,Shakira,"iHeartRadio Theater, Burbank, CA, USA",Mar,24,2014,3
23,Shakira,"iHeartRadio Theater, Burbank, CA, USA",Mar,24,2014,4
You Don't Care About Me,Shakira,"iHeartRadio Theater, Burbank, CA, USA",Mar,24,2014,5
Hips Don't Lie,Shakira,"iHeartRadio Theater, Burbank, CA, USA",Mar,24,2014,6
"Whenever, Wherever",Shakira,"Bryant Park, New York, NY, USA",Oct,9,2013,1
Underneath Your Clothes,Shakira,"Bryant Park, New York, NY, USA",Oct,9,2013,2
Loca,Shakira,"Bryant Park, New York, NY, USA",Oct,9,2013,3
She Wolf,Shakira,"Bryant Park, New York, NY, USA",Oct,9,2013,4
Inevitable,Shakira,"Bryant Park, New York, NY, USA",Oct,9,2013,5
Hips Don't Lie,Shakira,"Bryant Park, New York, NY, USA",Oct,9,2013,6
Waka Waka (This Time for Africa),Shakira,"Bryant Park, New York, NY, USA",Oct,9,2013,7
"Whenever, Wherever",Shakira,"Crystal Hall, Baku, Azerbaijan",Oct,14,2012,1
She Wolf,Shakira,"Crystal Hall, Baku, Azerbaijan",Oct,14,2012,2
La tortura,Shakira,"Crystal Hall, Baku, Azerbaijan",Oct,14,2012,3
Inevitable,Shakira,"Crystal Hall, Baku, Azerbaijan",Oct,14,2012,4
Gypsy,Shakira,"Crystal Hall, Baku, Azerbaijan",Oct,14,2012,5
"Ciega, sordomuda",Shakira,"Crystal Hall, Baku, Azerbaijan",Oct,14,2012,6
Underneath Your Clothes,Shakira,"Crystal Hall, Baku, Azerbaijan",Oct,14,2012,7
Loca,Shakira,"Crystal Hall, Baku, Azerbaijan",Oct,14,2012,8
Hips Don't Lie,Shakira,"Crystal Hall, Baku, Azerbaijan",Oct,14,2012,9
Waka Waka (This Time for Africa),Shakira,"Crystal Hall, Baku, Azerbaijan",Oct,14,2012,10
Je l'aime à mourir,Shakira,"Palais des Festivals, Cannes, France",Jan,28,2012,1
Antes de las seis,Shakira,"Palacio de Deportes de la Comunidad de Madrid, Madrid, Spain",Dec,9,2011,1
Devoción,Shakira,"Palacio de Deportes de la Comunidad de Madrid, Madrid, Spain",Dec,9,2011,2
Loca,Shakira,"Palacio de Deportes de la Comunidad de Madrid, Madrid, Spain",Dec,9,2011,3
Antes de las seis,Shakira,"Mandalay Bay Events Center, Las Vegas, NV, USA",Nov,10,2011,1
Devoción,Shakira,"Mandalay Bay Events Center, Las Vegas, NV, USA",Nov,10,2011,2
Loca,Shakira,"Mandalay Bay Events Center, Las Vegas, NV, USA",Nov,10,2011,3
Estoy aquí,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,1
Años luz,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,2
"Suerte (Whenever, Wherever)",Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,3
Inevitable,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,4
Nothing Else Matters,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,5
Despedida,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,6
Gitana,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,7
La tortura,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,8
"Ciega, sordomuda",Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,9
Sale el sol,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,10
Las de la intuición,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,11
Loca,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,12
Loba,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,13
Ojos así,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,14
Hips Don't Lie,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,15
Waka Waka (Esto es África),Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,15,2011,16
Estoy aquí,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,1
Años luz,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,2
Te dejo Madrid,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,3
"Suerte (Whenever, Wherever)",Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,4
Inevitable,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,5
A'atini El Nay,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,6
Nothing Else Matters,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,7
Despedida,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,8
Flamenco,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,9
Gitana,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,10
La tortura,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,11
"Ciega, sordomuda",Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,12
Gordita,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,13
Sale el sol,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,14
Las de la intuición,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,15
Loca,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,16
Loba,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,17
Ojos así,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,18
Antes de las seis,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,19
Hips Don't Lie,Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,20
Waka Waka (This Time for Africa),Shakira,"Coliseo José Miguel Agrelot, San Juan, Puerto Rico",Oct,14,2011,21
Why Wait,Shakira,"NSC Olimpiyskiy, Kiev, Ukraine",Oct,8,2011,1
Te dejo Madrid,Shakira,"NSC Olimpiyskiy, Kiev, Ukraine",Oct,8,2011,2
"Whenever, Wherever",Shakira,"NSC Olimpiyskiy, Kiev, Ukraine",Oct,8,2011,3
La tortura,Shakira,"NSC Olimpiyskiy, Kiev, Ukraine",Oct,8,2011,4
Loca,Shakira,"NSC Olimpiyskiy, Kiev, Ukraine",Oct,8,2011,5
She Wolf,Shakira,"NSC Olimpiyskiy, Kiev, Ukraine",Oct,8,2011,6
Ojos así,Shakira,"NSC Olimpiyskiy, Kiev, Ukraine",Oct,8,2011,7
Hips Don't Lie,Shakira,"NSC Olimpiyskiy, Kiev, Ukraine",Oct,8,2011,8
Waka Waka (This Time for Africa),Shakira,"NSC Olimpiyskiy, Kiev, Ukraine",Oct,8,2011,9
Estoy aquí,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,1
Te dejo Madrid,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,2
Si te vas,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,3
"Whenever, Wherever",Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,4
Inevitable,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,5
A'atini El Nay,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,6
Nothing Else Matters,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,7
Despedida,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,8
Flamenco,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,9
Gypsy,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,10
La tortura,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,11
"Ciega, sordomuda",Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,12
Sale el sol,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,13
Las de la intuición,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,14
Loca,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,15
She Wolf,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,16
Ojos así,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,17
País tropical,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,18
Hips Don't Lie,Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,19
Waka Waka (This Time for Africa),Shakira,"Cidade do Rock, Rio de Janeiro, Brazil",Sep,30,2011,20
Pienso en ti,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,1
Why Wait,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,2
Te dejo Madrid,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,3
Si te vas,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,4
"Whenever, Wherever",Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,5
Inevitable,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,6
Nothing Else Matters,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,7
Despedida,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,8
Baile flamenco,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,9
Gypsy,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,10
La tortura,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,11
"Ciega, sordomuda",Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,12
Sale el sol,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,13
Las de la intuición,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,14
Loca,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,15
She Wolf,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,16
Ojos así,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,17
Antes de las seis,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,18
Hips Don't Lie,Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,19
Waka Waka (This Time for Africa),Shakira,"The Padang, Singapore, Singapore",Sep,24,2011,20
Años luz,Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,1
"Suerte (Whenever, Wherever)",Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,2
Inevitable,Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,3
Nothing Else Matters,Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,4
Despedida,Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,5
Gitana,Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,6
La tortura,Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,7
"Ciega, sordomuda",Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,8
Sale el sol,Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,9
Las de la intuición,Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,10
Loca,Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,11
Loba,Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,12
Ojos así,Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,13
Antes de las seis,Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,14
Hips Don't Lie,Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,15
Waka Waka (Esto es África),Shakira,"Centro de Ferias y Exposiciones, Mexicali, Mexico",Jul,31,2011,16
Años luz,Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,1
Te dejo Madrid,Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,2
Si te vas,Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,3
"Suerte (Whenever, Wherever)",Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,4
Inevitable,Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,5
Nothing Else Matters  / Despedida,Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,6
Gitana,Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,7
La tortura,Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,8
"Ciega, sordomuda",Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,9
Underneath Your Clothes,Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,10
Sale el sol,Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,11
Las de la intuición,Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,12
Loca,Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,13
Loba,Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,14
Ojos así,Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,15
Hips Don't Lie,Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,16
Waka Waka (This Time for Africa),Shakira,"Estadio Caliente, Tijuana, Mexico",Jul,30,2011,17
Estoy aquí,Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,1
Años luz,Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,2
"Ciega, sordomuda",Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,3
"Suerte (Whenever, Wherever)",Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,4
Inevitable,Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,5
Nothing Else Matters,Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,6
Gitana,Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,7
La tortura,Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,8
Sale el sol,Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,9
Las de la intuición,Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,10
Loca,Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,11
Loba,Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,12
Ojos así,Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,13
Antes de las seis,Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,14
Hips Don't Lie,Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,15
Waka Waka (Esto es África),Shakira,"Estadio Héroe de Nacozari, Hermosillo, Mexico",Jul,28,2011,16
Años luz,Shakira,"Poliforum, León, Mexico",Jul,26,2011,1
"Suerte (Whenever, Wherever)",Shakira,"Poliforum, León, Mexico",Jul,26,2011,2
Inevitable,Shakira,"Poliforum, León, Mexico",Jul,26,2011,3
Nothing Else Matters  / Despedida,Shakira,"Poliforum, León, Mexico",Jul,26,2011,4
Gitana,Shakira,"Poliforum, León, Mexico",Jul,26,2011,5
La tortura,Shakira,"Poliforum, León, Mexico",Jul,26,2011,6
"Ciega, sordomuda",Shakira,"Poliforum, León, Mexico",Jul,26,2011,7
Sale el sol,Shakira,"Poliforum, León, Mexico",Jul,26,2011,8
Las de la intuición,Shakira,"Poliforum, León, Mexico",Jul,26,2011,9
Loca,Shakira,"Poliforum, León, Mexico",Jul,26,2011,10
Loba,Shakira,"Poliforum, León, Mexico",Jul,26,2011,11
Ojos así,Shakira,"Poliforum, León, Mexico",Jul,26,2011,12
Hips Don't Lie,Shakira,"Poliforum, León, Mexico",Jul,26,2011,13
Waka Waka (Esto es África),Shakira,"Poliforum, León, Mexico",Jul,26,2011,14
Estoy aquí,Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,1
Años luz,Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,2
"Suerte (Whenever, Wherever)",Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,3
Inevitable,Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,4
Nothing Else Matters  / Despedida,Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,5
Gitana,Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,6
La tortura,Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,7
"Ciega, sordomuda",Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,8
Sale el sol,Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,9
Las de la intuición,Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,10
Loba,Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,11
Loca,Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,12
Ojos así,Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,13
Antes de las seis,Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,14
Hips Don't Lie,Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,15
Waka Waka (This Time for Africa),Shakira,"Auditorio Siglo XXI, Puebla de Zaragoza, Mexico",Jul,24,2011,16
Pienso en ti,Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,1
Años luz,Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,2
Te dejo Madrid,Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,3
"Suerte (Whenever, Wherever)",Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,4
Inevitable,Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,5
Nothing Else Matters  / Despedida,Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,6
Gitana,Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,7
La tortura,Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,8
"Ciega, sordomuda",Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,9
Sale el sol,Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,10
Las de la intuición,Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,11
Loca,Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,12
Loba,Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,13
Ojos así,Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,14
Antes de las seis,Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,15
Hips Don't Lie,Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,16
Waka Waka (This Time for Africa),Shakira,"Estadio Víctor Manuel Reyna, Tuxtla Gutiérrez, Mexico",Jul,22,2011,17
Años luz,Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,1
Te dejo Madrid,Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,2
"Suerte (Whenever, Wherever) / Unbelievable",Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,3
Inevitable,Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,4
Nothing Else Matters  / Despedida,Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,5
Gitana,Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,6
La tortura,Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,7
"Ciega, sordomuda",Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,8
Sale el sol,Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,9
Las de la intuición,Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,10
Loca,Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,11
Loba,Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,12
Ojos así,Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,13
Antes de las seis,Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,14
Hips Don't Lie,Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,15
Waka Waka (This Time for Africa),Shakira,"Parque Tabasco, Villahermosa, Mexico",Jul,19,2011,16
Años luz,Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,1
Te dejo Madrid,Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,2
Si te vas,Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,3
"Suerte (Whenever, Wherever)",Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,4
Inevitable,Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,5
Nothing Else Matters  / Despedida,Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,6
Gitana,Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,7
La tortura,Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,8
"Ciega, sordomuda",Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,9
Sale el sol,Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,10
Las de la intuición,Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,11
Loca,Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,12
Loba,Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,13
Ojos así,Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,14
Je l'aime à mourir,Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,15
Hips Don't Lie,Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,16
Waka Waka (Esto es África),Shakira,"La Plancha, Mérida, Mexico",Jul,16,2011,17
Años luz,Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,1
Te dejo Madrid,Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,2
Si te vas,Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,3
"Suerte (Whenever, Wherever)",Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,4
Inevitable,Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,5
Nothing Else Matters  / Despedida,Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,6
Gitana,Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,7
La tortura,Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,8
"Ciega, sordomuda",Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,9
Sale el sol,Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,10
Las de la intuición,Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,11
Loca,Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,12
Loba,Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,13
Ojos así,Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,14
Je l'aime à mourir,Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,15
Hips Don't Lie,Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,16
Waka Waka (Esto es África),Shakira,"Moon Palace Hotel, Cancún, Mexico",Jul,15,2011,17
