sets,artist,venue,month,day,year,song_num
Feelin' So Good,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,6
Jenny From the Block,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,7
I'm Into You,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,8
Girls,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,9
Booty,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,10
Feel the Light,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,11
I Hope You Dance,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,12
Ain't Your Mama,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,13
Very Special,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,14
All I Have,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,15
Hold It Don't Drop It,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,16
Quimbara,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,17
Let's Get Loud,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,18
Tens,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,19
Waiting for Tonight,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,20
Dance Again,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,21
On the Floor,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,14,2017,22
If You Had My Love,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,1
Love Don't Cost a Thing,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,2
A Lot of Livin' to Do,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,3
Get Right,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,4
I'm Real,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,5
Feelin' So Good,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,6
Jenny From the Block,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,7
I'm Into You,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,8
Girls,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,9
Booty,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,10
Feel the Light,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,11
I Hope You Dance,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,12
Ain't Your Mama,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,13
Very Special,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,14
All I Have,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,15
Hold It Don't Drop It,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,16
Quimbara,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,17
Let's Get Loud,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,18
Tens,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,19
Waiting for Tonight,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,20
Dance Again,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,21
On the Floor,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,11,2017,22
If You Had My Love,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,1
Love Don't Cost a Thing,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,2
A Lot of Livin' to Do,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,3
Get Right,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,4
I'm Real,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,5
Feelin' So Good,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,6
Jenny From the Block,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,7
I'm Into You,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,8
Girls,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,9
Booty,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,10
Feel the Light,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,11
I Hope You Dance,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,12
Ain't Your Mama,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,13
Very Special,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,14
All I Have,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,15
Hold It Don't Drop It,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,16
Quimbara,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,17
Let's Get Loud,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,18
Tens,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,19
Waiting for Tonight,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,20
Dance Again,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,21
On the Floor,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,10,2017,22
If You Had My Love,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,1
Love Don't Cost a Thing,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,2
A Lot of Livin' to Do,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,3
Get Right,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,4
I'm Real,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,5
Feelin' So Good,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,6
Jenny From the Block,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,7
I'm Into You,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,8
Girls,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,9
Booty,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,10
Feel the Light,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,11
I Hope You Dance,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,12
Ain't Your Mama,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,13
Very Special,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,14
All I Have,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,15
Hold It Don't Drop It,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,16
Quimbara,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,17
Let's Get Loud,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,18
Tens,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,19
Waiting for Tonight,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,20
Dance Again,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,21
On the Floor,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Feb,8,2017,22
If You Had My Love,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,1
Love Don't Cost a Thing,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,2
A Lot of Livin' to Do,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,3
Get Right,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,4
I'm Real,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,5
Feelin' So Good,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,6
Jenny From the Block,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,7
I'm Into You,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,8
Girls,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,9
Booty,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,10
Feel the Light,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,11
I Hope You Dance,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,12
Ain't Your Mama,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,13
Very Special,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,14
All I Have,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,15
Hold It Don't Drop It,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,16
Quimbara,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,17
Let's Get Loud,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,18
Tens,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,19
Waiting for Tonight,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,20
Dance Again,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,21
On the Floor,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,17,2016,22
If You Had My Love,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,1
Love Don't Cost a Thing,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,2
A Lot of Livin' to Do,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,3
Get Right,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,4
I'm Real,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,5
Feelin' So Good,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,6
Jenny From the Block,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,7
I'm Into You,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,8
Girls,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,9
Booty,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,10
Feel the Light,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,11
I Hope You Dance,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,12
Ain't Your Mama,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,13
Very Special,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,14
All I Have,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,15
Hold It Don't Drop It,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,16
Quimbara,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,17
Let's Get Loud,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,18
Tens,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,19
Waiting for Tonight,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,20
Dance Again,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,21
On the Floor,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,16,2016,22
If You Had My Love,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,1
Love Don't Cost a Thing,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,2
A Lot of Livin' to Do,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,3
Get Right,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,4
I'm Real,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,5
Feelin' So Good,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,6
Jenny From the Block,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,7
I'm Into You,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,8
Girls,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,9
Booty,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,10
Feel the Light,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,11
I Hope You Dance,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,12
Ain't Your Mama,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,13
Very Special,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,14
All I Have,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,15
Hold It Don't Drop It,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,16
Quimbara,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,17
Let's Get Loud,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,18
Tens,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,19
Waiting for Tonight,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,20
Dance Again,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,21
On the Floor,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,22
If You Had My Love,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,23
Get Right,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,24
Tens,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,25
Waiting for Tonight,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,26
On the Floor,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,13,2016,27
If You Had My Love,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,1
Love Don't Cost a Thing,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,2
A Lot of Livin' to Do,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,3
Get Right,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,4
I'm Real,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,5
Feelin' So Good,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,6
Jenny From the Block,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,7
I'm Into You,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,8
Girls,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,9
Booty,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,10
Feel the Light,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,11
I Hope You Dance,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,12
Ain't Your Mama,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,13
Very Special,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,14
All I Have,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,15
Hold It Don't Drop It,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,16
Quimbara,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,17
Let's Get Loud,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,18
Tens,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,19
Waiting for Tonight,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,20
Dance Again,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,21
On the Floor,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,10,2016,22
If You Had My Love,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,9,2016,1
Love Don't Cost a Thing,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,9,2016,2
A Lot of Livin' to Do,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,9,2016,3
Get Right,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,9,2016,4
I'm Real,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,9,2016,5
Feelin' So Good,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,9,2016,6
Jenny From the Block,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,9,2016,7
I'm Into You,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,9,2016,8
Girls,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,9,2016,9
Booty,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,9,2016,10
Feel the Light,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,9,2016,11
I Hope You Dance,Jennifer Lopez,"The AXIS at Planet Hollywood Resort & Casino, Las Vegas, NV, USA",Dec,9,2016,12
